sc_1,sc_2,relatedness
Evolutionary Biology,Pharmacology & Pharmacy,0.08989556635227514
Evolutionary Biology,Physical Geography,0.3689252771408074
Evolutionary Biology,Physics,0.003692979744659912
Evolutionary Biology,Physiology,0.11245586276506048
Evolutionary Biology,Plant Sciences,0.6388825514464522
Evolutionary Biology,Polymer Science,0
Evolutionary Biology,Psychiatry,0.029229716134391952
Evolutionary Biology,Psychology,0.04307055216465324
Evolutionary Biology,Public Administration,0
Evolutionary Biology,"Public, Environmental & Occupational Health",0.41702882811414954
Evolutionary Biology,"Radiology, Nuclear Medicine & Medical Imaging",0
Evolutionary Biology,Rehabilitation,0
Evolutionary Biology,Remote Sensing,0.4815434123430769
Evolutionary Biology,Reproductive Biology,0
Evolutionary Biology,Research & Experimental Medicine,0.25319607421216217
Evolutionary Biology,Respiratory System,0.023459704442429407
Evolutionary Biology,Rheumatology,0.03296902366978935
Evolutionary Biology,Science & Technology - Other Topics,0
Evolutionary Biology,Social Issues,0
Evolutionary Biology,Social Sciences - Other Topics,0
Evolutionary Biology,Sociology,0
Evolutionary Biology,Spectroscopy,0.06286946134619315
Evolutionary Biology,Sport Sciences,0
Evolutionary Biology,Substance Abuse,0
Evolutionary Biology,Surgery,0
Evolutionary Biology,Telecommunications,0
Evolutionary Biology,Thermodynamics,0
Evolutionary Biology,Toxicology,0.31277162108561213
Evolutionary Biology,Transplantation,0
Evolutionary Biology,Tropical Medicine,0
Evolutionary Biology,Urology & Nephrology,0
Evolutionary Biology,Veterinary Sciences,0
Evolutionary Biology,Virology,0
Evolutionary Biology,Water Resources,0.5342244506353423
Evolutionary Biology,Zoology,0.11737823754154784
Food Science & Technology,Acoustics,0
Food Science & Technology,Agriculture,0.0948683298050514
Food Science & Technology,Allergy,0
Food Science & Technology,Anatomy & Morphology,0
Food Science & Technology,Anesthesiology,0
Food Science & Technology,Anthropology,0
Food Science & Technology,Archaeology,0
Food Science & Technology,Astronomy & Astrophysics,0
Food Science & Technology,Audiology & Speech-Language Pathology,0
Food Science & Technology,Automation & Control Systems,0.1414213562373095
Food Science & Technology,Behavioral Sciences,0.09570948408340445
Food Science & Technology,Biochemistry & Molecular Biology,0.19934578459471464
Food Science & Technology,Biodiversity & Conservation,0
Food Science & Technology,Biomedical Social Sciences,0
Food Science & Technology,Biophysics,0.042810753271195705
Food Science & Technology,Biotechnology & Applied Microbiology,0.12565617248750865
Food Science & Technology,Business & Economics,0
Food Science & Technology,Cardiovascular System & Cardiology,0.08112553749367721
Food Science & Technology,Cell Biology,0
Food Science & Technology,Chemistry,0.02231115439907736
Food Science & Technology,Communication,0
Food Science & Technology,Computer Science,0.10293700253099575
Food Science & Technology,Construction & Building Technology,0
Food Science & Technology,Crystallography,0.31622776601683794
Food Science & Technology,Demography,0
Food Science & Technology,"Dentistry, Oral Surgery & Medicine",0
Food Science & Technology,Dermatology,0
Food Science & Technology,Developmental Biology,0
Food Science & Technology,Education & Educational Research,0
Food Science & Technology,Electrochemistry,0.27675936240866555
Food Science & Technology,Endocrinology & Metabolism,0.2434322477800738
Food Science & Technology,Energy & Fuels,0.11359236684941297
Food Science & Technology,Engineering,0.026631182064565377
Food Science & Technology,Entomology,0
Food Science & Technology,Environmental Sciences & Ecology,0.13397282541141675
Food Science & Technology,Ethnic Studies,0
Food Science & Technology,Evolutionary Biology,0
Food Science & Technology,Food Science & Technology,0
Food Science & Technology,Forestry,0
Food Science & Technology,Gastroenterology & Hepatology,0.38138503569823695
Food Science & Technology,General & Internal Medicine,0
Food Science & Technology,Genetics & Heredity,0.15936381457791912
Food Science & Technology,Geochemistry & Geophysics,0
Food Science & Technology,Geography,0
Food Science & Technology,Geology,0.035355339059327376
Food Science & Technology,Geriatrics & Gerontology,0
Food Science & Technology,Health Care Sciences & Services,0
Food Science & Technology,Hematology,0
Food Science & Technology,History,0
Food Science & Technology,Imaging Science & Photographic Technology,0
Food Science & Technology,Immunology,0
Food Science & Technology,Infectious Diseases,0
Food Science & Technology,Instruments & Instrumentation,0.11338934190276818
Food Science & Technology,Integrative & Complementary Medicine,0
Food Science & Technology,Legal Medicine,0
Food Science & Technology,Life Sciences & Biomedicine - Other Topics,0
Food Science & Technology,Linguistics,0
Food Science & Technology,Marine & Freshwater Biology,0
Food Science & Technology,Materials Science,0.10476454436543672
Food Science & Technology,Mathematical & Computational Biology,0
Food Science & Technology,Mathematics,0.16760038078849776
Food Science & Technology,Mechanics,0
Food Science & Technology,Medical Informatics,0
Food Science & Technology,Medical Laboratory Technology,0
Food Science & Technology,Metallurgy & Metallurgical Engineering,0.053881590608032465
Food Science & Technology,Meteorology & Atmospheric Sciences,0
Food Science & Technology,Microbiology,0
Food Science & Technology,Mineralogy,0.08770580193070293
Food Science & Technology,Mining & Mineral Processing,0
Food Science & Technology,Music,0
Food Science & Technology,Mycology,0
Food Science & Technology,Neurosciences & Neurology,0.04136701519960153
Food Science & Technology,Nuclear Science & Technology,0.1834253521547229
Food Science & Technology,Nursing,0
Food Science & Technology,Nutrition & Dietetics,0
Food Science & Technology,Obstetrics & Gynecology,0
Food Science & Technology,Oncology,0
Food Science & Technology,Operations Research & Management Science,0
Food Science & Technology,Ophthalmology,0
Food Science & Technology,Optics,0
Food Science & Technology,Orthopedics,0
Food Science & Technology,Otorhinolaryngology,0
Food Science & Technology,Paleontology,0
Food Science & Technology,Parasitology,0
Food Science & Technology,Pathology,0
Food Science & Technology,Pediatrics,0.18070158058105024
Food Science & Technology,Pharmacology & Pharmacy,0.33463646965068905
Food Science & Technology,Physical Geography,0
Food Science & Technology,Physics,0.14561770819003936
Food Science & Technology,Physiology,0.062017367294604234
Food Science & Technology,Plant Sciences,0.11744404390294069
Food Science & Technology,Polymer Science,0
Food Science & Technology,Psychiatry,0
Food Science & Technology,Psychology,0
Food Science & Technology,Public Administration,0
Food Science & Technology,"Public, Environmental & Occupational Health",0.31622776601683794
Food Science & Technology,"Radiology, Nuclear Medicine & Medical Imaging",0.13801311186847084
Food Science & Technology,Rehabilitation,0
Food Science & Technology,Remote Sensing,0
Food Science & Technology,Reproductive Biology,0
Food Science & Technology,Research & Experimental Medicine,0
Food Science & Technology,Respiratory System,0
Food Science & Technology,Rheumatology,0
Food Science & Technology,Science & Technology - Other Topics,0.1112485398724962
Food Science & Technology,Social Issues,0
Food Science & Technology,Social Sciences - Other Topics,0
Food Science & Technology,Sociology,0
Food Science & Technology,Spectroscopy,0.09534625892455924
Food Science & Technology,Sport Sciences,0
Food Science & Technology,Substance Abuse,0
Food Science & Technology,Surgery,0
Food Science & Technology,Telecommunications,0
Food Science & Technology,Thermodynamics,0.27675936240866555
Food Science & Technology,Toxicology,0
Food Science & Technology,Transplantation,0
Food Science & Technology,Tropical Medicine,0
Food Science & Technology,Urology & Nephrology,0
Food Science & Technology,Veterinary Sciences,0.22056438662814234
Food Science & Technology,Virology,0
Food Science & Technology,Water Resources,0.05063696835418333
Food Science & Technology,Zoology,0
Forestry,Acoustics,0
Forestry,Agriculture,0.35919965234379403
Forestry,Allergy,0
Forestry,Anatomy & Morphology,0
Forestry,Anesthesiology,0
Forestry,Anthropology,0
Forestry,Archaeology,0
Forestry,Astronomy & Astrophysics,0
Forestry,Audiology & Speech-Language Pathology,0
Forestry,Automation & Control Systems,0
Forestry,Behavioral Sciences,0.06302339340616094
Forestry,Biochemistry & Molecular Biology,0.04053817999649219
Forestry,Biodiversity & Conservation,0.5889681390658483
Forestry,Biomedical Social Sciences,0
Forestry,Biophysics,0.021142724030411616
Forestry,Biotechnology & Applied Microbiology,0
Forestry,Business & Economics,0.10067872296645641
Forestry,Cardiovascular System & Cardiology,0
Forestry,Cell Biology,0.030511069135442458
Forestry,Chemistry,0.033056081303081096
Forestry,Communication,0
Forestry,Computer Science,0.050836961995129104
Forestry,Construction & Building Technology,0
Forestry,Crystallography,0
Forestry,Demography,0
Forestry,"Dentistry, Oral Surgery & Medicine",0
Forestry,Dermatology,0
Forestry,Developmental Biology,0.27607881518711636
Forestry,Education & Educational Research,0
Forestry,Electrochemistry,0
Forestry,Endocrinology & Metabolism,0
Forestry,Energy & Fuels,0.33659562807192867
Forestry,Engineering,0.05260881343786989
Forestry,Entomology,0
Forestry,Environmental Sciences & Ecology,0.37808264230178446
Forestry,Ethnic Studies,0
Forestry,Evolutionary Biology,0.6024428883488985
Forestry,Food Science & Technology,0
Forestry,Forestry,0
Forestry,Gastroenterology & Hepatology,0
Forestry,General & Internal Medicine,0
Forestry,Genetics & Heredity,0.2361125344403821
Forestry,Geochemistry & Geophysics,0
Forestry,Geography,0
Forestry,Geology,0.06984302957695782
Forestry,Geriatrics & Gerontology,0
Forestry,Health Care Sciences & Services,0
Forestry,Hematology,0
Forestry,History,0
Forestry,Imaging Science & Photographic Technology,0.25503068522533534
Forestry,Immunology,0
Forestry,Infectious Diseases,0
Forestry,Instruments & Instrumentation,0
Forestry,Integrative & Complementary Medicine,0.5521576303742327
Forestry,Legal Medicine,0
Forestry,Life Sciences & Biomedicine - Other Topics,0.10874544956540738
Forestry,Linguistics,0
Forestry,Marine & Freshwater Biology,0.5587442366156625
Forestry,Materials Science,0
Forestry,Mathematical & Computational Biology,0.15617376188860607
Forestry,Mathematics,0
Forestry,Mechanics,0
Forestry,Medical Informatics,0
Forestry,Medical Laboratory Technology,0
Forestry,Metallurgy & Metallurgical Engineering,0
Forestry,Meteorology & Atmospheric Sciences,0.46401183245259325
Forestry,Microbiology,0.025481842494284725
Forestry,Mineralogy,0
Forestry,Mining & Mineral Processing,0
Forestry,Music,0
Forestry,Mycology,0.49386479832479485
Forestry,Neurosciences & Neurology,0
Forestry,Nuclear Science & Technology,0
Forestry,Nursing,0
Forestry,Nutrition & Dietetics,0
Forestry,Obstetrics & Gynecology,0
Forestry,Oncology,0
Forestry,Operations Research & Management Science,0
Forestry,Ophthalmology,0
Forestry,Optics,0
Forestry,Orthopedics,0
Forestry,Otorhinolaryngology,0
Forestry,Paleontology,0.23544080467400558
Forestry,Parasitology,0
Forestry,Pathology,0
Forestry,Pediatrics,0
Forestry,Pharmacology & Pharmacy,0.08569305245726756
Forestry,Physical Geography,0.2763187794351024
Forestry,Physics,0
Forestry,Physiology,0.06125638918316889
Forestry,Plant Sciences,0.46401183245259325
Forestry,Polymer Science,0
Forestry,Psychiatry,0
Forestry,Psychology,0.032259113541820476
Forestry,Public Administration,0
Forestry,"Public, Environmental & Occupational Health",0.31234752377721214
Forestry,"Radiology, Nuclear Medicine & Medical Imaging",0
Forestry,Rehabilitation,0
Forestry,Remote Sensing,0.360667853866973
Forestry,Reproductive Biology,0
Forestry,Research & Experimental Medicine,0
Forestry,Respiratory System,0
Forestry,Rheumatology,0
Forestry,Science & Technology - Other Topics,0
Forestry,Social Issues,0
Forestry,Social Sciences - Other Topics,0
Forestry,Sociology,0
Forestry,Spectroscopy,0
Forestry,Sport Sciences,0
Forestry,Substance Abuse,0
Forestry,Surgery,0
Forestry,Telecommunications,0
Forestry,Thermodynamics,0
Forestry,Toxicology,0.17848429930126408
Forestry,Transplantation,0
Forestry,Tropical Medicine,0
Forestry,Urology & Nephrology,0
Forestry,Veterinary Sciences,0
Forestry,Virology,0
Forestry,Water Resources,0.40012505862428427
Forestry,Zoology,0.08274288037841213
Gastroenterology & Hepatology,Acoustics,0
Gastroenterology & Hepatology,Agriculture,0
Gastroenterology & Hepatology,Allergy,0
Gastroenterology & Hepatology,Anatomy & Morphology,0
Gastroenterology & Hepatology,Anesthesiology,0
Gastroenterology & Hepatology,Anthropology,0
Gastroenterology & Hepatology,Archaeology,0
Gastroenterology & Hepatology,Astronomy & Astrophysics,0
Gastroenterology & Hepatology,Audiology & Speech-Language Pathology,0
Gastroenterology & Hepatology,Automation & Control Systems,0
Gastroenterology & Hepatology,Behavioral Sciences,0
Gastroenterology & Hepatology,Biochemistry & Molecular Biology,0.027951286461010402
Gastroenterology & Hepatology,Biodiversity & Conservation,0
Gastroenterology & Hepatology,Biomedical Social Sciences,0
Gastroenterology & Hepatology,Biophysics,0.05102306457688559
Gastroenterology & Hepatology,Biotechnology & Applied Microbiology,0
Gastroenterology & Hepatology,Business & Economics,0
Gastroenterology & Hepatology,Cardiovascular System & Cardiology,0.1547003300653237
Gastroenterology & Hepatology,Cell Biology,0.011781023096688971
Gastroenterology & Hepatology,Chemistry,0
Gastroenterology & Hepatology,Communication,0
Gastroenterology & Hepatology,Computer Science,0
Gastroenterology & Hepatology,Construction & Building Technology,0
Gastroenterology & Hepatology,Crystallography,0
Gastroenterology & Hepatology,Demography,0
Gastroenterology & Hepatology,"Dentistry, Oral Surgery & Medicine",0
Gastroenterology & Hepatology,Dermatology,0
Gastroenterology & Hepatology,Developmental Biology,0
Gastroenterology & Hepatology,Education & Educational Research,0
Gastroenterology & Hepatology,Electrochemistry,0
Gastroenterology & Hepatology,Endocrinology & Metabolism,0.2707874648199744
Gastroenterology & Hepatology,Energy & Fuels,0
Gastroenterology & Hepatology,Engineering,0.025391835805951283
Gastroenterology & Hepatology,Entomology,0
Gastroenterology & Hepatology,Environmental Sciences & Ecology,0.018248296715045298
Gastroenterology & Hepatology,Ethnic Studies,0
Gastroenterology & Hepatology,Evolutionary Biology,0
Gastroenterology & Hepatology,Food Science & Technology,0.38138503569823695
Gastroenterology & Hepatology,Forestry,0
Gastroenterology & Hepatology,Gastroenterology & Hepatology,0
Gastroenterology & Hepatology,General & Internal Medicine,0
Gastroenterology & Hepatology,Genetics & Heredity,0.07597371763975862
Gastroenterology & Hepatology,Geochemistry & Geophysics,0
Gastroenterology & Hepatology,Geography,0
Gastroenterology & Hepatology,Geology,0
Gastroenterology & Hepatology,Geriatrics & Gerontology,0
Gastroenterology & Hepatology,Health Care Sciences & Services,0
Gastroenterology & Hepatology,Hematology,0.06550339347073007
Gastroenterology & Hepatology,History,0
Gastroenterology & Hepatology,Imaging Science & Photographic Technology,0
Gastroenterology & Hepatology,Immunology,0
